time,lasttime,lat,lng,speed,course,altitude,comment
2020-05-09 07:52:05,2020-05-09 07:52:05,52.92548,-0.21622,17,27,6037.78,"Clb=-2.5m/s t=-22.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:52:30,2020-05-09 07:52:35,52.92579,-0.21456,26,58,5962.50,"Clb=-2.4m/s t=-21.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:53:00,2020-05-09 07:53:05,52.92657,-0.21254,30,65,5889.04,"Clb=-2.4m/s t=-21.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:53:30,2020-05-09 07:53:30,52.92763,-0.21006,35,55,5816.19,"Clb=-2.1m/s t=-20.9C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:54:00,2020-05-09 07:54:05,52.92899,-0.20767,33,60,5743.35,"Clb=-2.2m/s t=-20.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:54:30,2020-05-09 07:54:30,52.92904,-0.20755,33,58,5741.21,"Clb=-2.1m/s t=-20.1C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:54:35,2020-05-09 07:54:35,52.93025,-0.20521,30,66,5670.19,"Clb=-2.4m/s t=-19.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:55:05,2020-05-09 07:55:05,52.93131,-0.20266,31,68,5595.21,"Clb=-2.3m/s t=-18.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:55:35,2020-05-09 07:55:35,52.93222,-0.20020,30,79,5517.49,"Clb=-2.2m/s t=-18.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:56:05,2020-05-09 07:56:05,52.93295,-0.19754,30,81,5439.46,"Clb=-2.3m/s t=-17.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:56:45,2020-05-09 07:56:45,52.93365,-0.19480,26,85,5360.82,"Clb=-2.4m/s t=-16.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:57:05,2020-05-09 07:57:05,52.93443,-0.19226,17,95,5279.75,"Clb=-2.6m/s t=-16.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:57:35,2020-05-09 07:57:35,52.93499,-0.18966,13,87,5200.50,"Clb=-2.8m/s t=-15.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:58:05,2020-05-09 07:58:05,52.93561,-0.18690,15,56,5121.55,"Clb=-2.4m/s t=-15.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:58:35,2020-05-09 07:58:35,52.93629,-0.18415,20,44,5042.61,"Clb=-2.3m/s t=-15.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:59:35,2020-05-09 07:59:35,52.93773,-0.17846,33,54,4890.52,"Clb=-2.5m/s t=-14.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:00:05,2020-05-09 08:00:05,52.93878,-0.17575,31,48,4816.45,"Clb=-2.2m/s t=-13.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:00:35,2020-05-09 08:00:35,52.93992,-0.17359,30,53,4745.13,"Clb=-2.5m/s t=-12.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:01:05,2020-05-09 08:01:05,52.94105,-0.17188,24,69,4673.19,"Clb=-2.2m/s t=-12.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:01:35,2020-05-09 08:01:35,52.94221,-0.17021,11,25,4600.35,"Clb=-2.3m/s t=-12.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:02:15,2020-05-09 08:02:15,52.94274,-0.16867,13,31,4530.55,"Clb=-2.4m/s t=-11.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:02:35,2020-05-09 08:02:35,52.94299,-0.16720,22,65,4458.92,"Clb=-2.3m/s t=-10.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:03:35,2020-05-09 08:03:35,52.94348,-0.16375,20,98,4315.36,"Clb=-2.1m/s t=-9.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:04:05,2020-05-09 08:04:05,52.94371,-0.16188,19,105,4242.82,"Clb=-2.4m/s t=-9.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:04:35,2020-05-09 08:04:35,52.94409,-0.16017,9,106,4170.88,"Clb=-2.6m/s t=-8.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:05:05,2020-05-09 08:05:05,52.94444,-0.15816,7,76,4098.65,"Clb=-2.3m/s t=-8.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:05:35,2020-05-09 08:05:35,52.94470,-0.15601,15,56,4026.71,"Clb=-2.5m/s t=-8.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:06:05,2020-05-09 08:06:05,52.94484,-0.15345,24,59,3956.91,"Clb=-2.0m/s t=-8.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:06:35,2020-05-09 08:06:35,52.94523,-0.15104,26,63,3886.20,"Clb=-2.3m/s t=-7.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:07:05,2020-05-09 08:07:05,52.94584,-0.14901,22,75,3817.01,"Clb=-2.3m/s t=-7.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:07:35,2020-05-09 08:07:35,52.94659,-0.14694,22,73,3749.04,"Clb=-2.2m/s t=-6.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:08:05,2020-05-09 08:08:05,52.94747,-0.14520,15,76,3681.98,"Clb=-2.0m/s t=-6.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:08:45,2020-05-09 08:08:45,52.94837,-0.14348,9,63,3617.98,"Clb=-2.1m/s t=-5.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:09:25,2020-05-09 08:09:25,52.94922,-0.14179,7,40,3555.49,"Clb=-2.1m/s t=-5.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:09:35,2020-05-09 08:09:35,52.95008,-0.13998,19,22,3495.75,"Clb=-2.0m/s t=-5.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:10:05,2020-05-09 08:10:05,52.95095,-0.13852,20,20,3436.01,"Clb=-1.8m/s t=-4.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:10:43,2020-05-09 08:10:43,52.95182,-0.13708,24,35,3378.40,"Clb=-1.7m/s t=-4.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:11:05,2020-05-09 08:11:05,52.95272,-0.13576,24,44,3321.10,"Clb=-1.8m/s t=-4.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:11:35,2020-05-09 08:11:35,52.95363,-0.13488,7,55,3261.97,"Clb=-1.8m/s t=-4.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:12:35,2020-05-09 08:12:35,52.95429,-0.13196,19,83,3140.05,"Clb=-2.1m/s t=-4.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:13:05,2020-05-09 08:13:05,52.95443,-0.13067,19,105,3075.13,"Clb=-2.3m/s t=-3.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:13:35,2020-05-09 08:13:35,52.95454,-0.12918,13,121,3008.07,"Clb=-2.1m/s t=-3.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:14:05,2020-05-09 08:14:05,52.95463,-0.12731,4,85,2939.19,"Clb=-2.1m/s t=-2.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:15:05,2020-05-09 08:15:05,52.95425,-0.12458,7,58,2806.29,"Clb=-2.0m/s t=-1.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:16:05,2020-05-09 08:16:05,52.95365,-0.12280,15,161,2679.19,"Clb=-1.8m/s t=-0.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:16:35,2020-05-09 08:16:35,52.95298,-0.12161,13,165,2615.49,"Clb=-1.8m/s t=-0.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:17:05,2020-05-09 08:17:05,52.95216,-0.12010,6,109,2553.61,"Clb=-1.9m/s t=0.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:17:35,2020-05-09 08:17:35,52.95140,-0.11902,7,109,2491.13,"Clb=-1.9m/s t=0.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:18:05,2020-05-09 08:18:05,52.95055,-0.11819,15,117,2428.95,"Clb=-1.9m/s t=1.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:18:35,2020-05-09 08:18:35,52.95008,-0.11749,17,143,2376.83,"Clb=-1.6m/s t=1.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 08:19:05,2020-05-09 08:19:05,52.94970,-0.11568,7,48,2308.56,"Clb=-1.8m/s t=1.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
