time,lasttime,lat,lng,speed,course,altitude,comment
2020-05-09 17:14:10,2020-05-09 17:14:10,49.45042,12.19705,72,92,9782.86,"Clb=4.6m/s t=-49.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:15,2020-05-09 17:14:15,49.45040,12.19850,76,88,9804.20,"Clb=3.9m/s t=-50.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:20,2020-05-09 17:14:20,49.45043,12.19999,78,91,9827.06,"Clb=5.3m/s t=-50.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:25,2020-05-09 17:14:25,49.45037,12.20151,80,93,9848.09,"Clb=4.1m/s t=-49.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:30,2020-05-09 17:14:30,49.45034,12.20301,78,91,9869.42,"Clb=4.6m/s t=-49.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:35,2020-05-09 17:14:35,49.45032,12.20449,76,89,9889.85,"Clb=3.5m/s t=-49.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:40,2020-05-09 17:14:40,49.45029,12.20596,76,94,9911.79,"Clb=4.3m/s t=-50.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:45,2020-05-09 17:14:45,49.45024,12.20742,76,93,9931.91,"Clb=4.5m/s t=-50.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:50,2020-05-09 17:14:50,49.45020,12.20888,76,92,9951.72,"Clb=3.5m/s t=-50.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:14:55,2020-05-09 17:14:55,49.45013,12.21035,74,93,9971.84,"Clb=3.9m/s t=-50.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:00,2020-05-09 17:15:00,49.45009,12.21178,72,92,9993.17,"Clb=4.3m/s t=-50.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:05,2020-05-09 17:15:05,49.45002,12.21319,74,96,10014.20,"Clb=4.1m/s t=-50.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:10,2020-05-09 17:15:10,49.44992,12.21462,78,95,10037.67,"Clb=4.8m/s t=-50.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:15,2020-05-09 17:15:15,49.44982,12.21611,80,97,10059.31,"Clb=5.0m/s t=-50.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:20,2020-05-09 17:15:20,49.44970,12.21763,80,95,10080.96,"Clb=4.6m/s t=-50.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:25,2020-05-09 17:15:25,49.44962,12.21919,83,92,10100.77,"Clb=4.8m/s t=-51.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:30,2020-05-09 17:15:30,49.44957,12.22079,81,93,10123.02,"Clb=4.0m/s t=-51.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:35,2020-05-09 17:15:35,49.44950,12.22239,83,93,10144.66,"Clb=3.9m/s t=-51.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:40,2020-05-09 17:15:40,49.44947,12.22401,87,91,10165.99,"Clb=4.0m/s t=-51.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:45,2020-05-09 17:15:45,49.44945,12.22567,85,88,10186.11,"Clb=3.7m/s t=-51.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:50,2020-05-09 17:15:50,49.44946,12.22730,83,90,10205.62,"Clb=4.8m/s t=-51.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:15:55,2020-05-09 17:15:55,49.44943,12.22892,85,90,10226.34,"Clb=3.7m/s t=-51.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:00,2020-05-09 17:16:00,49.44946,12.23058,87,86,10247.99,"Clb=5.2m/s t=-51.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:05,2020-05-09 17:16:05,49.44951,12.23228,91,88,10269.93,"Clb=5.0m/s t=-51.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:10,2020-05-09 17:16:10,49.44953,12.23403,91,90,10293.71,"Clb=4.2m/s t=-52.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:15,2020-05-09 17:16:15,49.44951,12.23576,89,90,10315.96,"Clb=3.8m/s t=-52.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:20,2020-05-09 17:16:20,49.44951,12.23749,93,91,10336.99,"Clb=4.2m/s t=-52.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:25,2020-05-09 17:16:25,49.44947,12.23926,91,93,10360.76,"Clb=5.9m/s t=-52.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:30,2020-05-09 17:16:30,49.44941,12.24100,91,92,10384.84,"Clb=4.3m/s t=-52.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:35,2020-05-09 17:16:35,49.44935,12.24281,94,92,10408.62,"Clb=4.5m/s t=-52.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:40,2020-05-09 17:16:40,49.44928,12.24462,94,93,10431.78,"Clb=3.4m/s t=-53.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:45,2020-05-09 17:16:45,49.44920,12.24641,93,94,10453.42,"Clb=4.7m/s t=-53.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:50,2020-05-09 17:16:50,49.44912,12.24820,93,94,10475.06,"Clb=3.9m/s t=-53.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:16:55,2020-05-09 17:16:55,49.44902,12.24999,93,94,10496.09,"Clb=3.7m/s t=-53.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:00,2020-05-09 17:17:00,49.44892,12.25177,91,95,10516.51,"Clb=4.1m/s t=-53.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:05,2020-05-09 17:17:05,49.44882,12.25356,93,95,10536.33,"Clb=3.1m/s t=-53.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:10,2020-05-09 17:17:10,49.44871,12.25536,91,94,10557.05,"Clb=3.2m/s t=-54.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:15,2020-05-09 17:17:15,49.44862,12.25715,94,95,10577.47,"Clb=3.3m/s t=-54.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:20,2020-05-09 17:17:20,49.44848,12.25900,96,96,10597.90,"Clb=4.6m/s t=-54.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:25,2020-05-09 17:17:25,49.44834,12.26081,93,96,10618.62,"Clb=3.2m/s t=-54.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:30,2020-05-09 17:17:30,49.44820,12.26258,93,96,10639.04,"Clb=4.5m/s t=-54.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:35,2020-05-09 17:17:35,49.44807,12.26438,96,96,10658.55,"Clb=4.5m/s t=-55.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:40,2020-05-09 17:17:40,49.44792,12.26619,94,98,10678.97,"Clb=4.0m/s t=-55.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:45,2020-05-09 17:17:45,49.44775,12.26798,94,97,10700.00,"Clb=4.6m/s t=-55.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:50,2020-05-09 17:17:50,49.44761,12.26981,94,97,10719.21,"Clb=4.1m/s t=-55.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:17:55,2020-05-09 17:17:55,49.44743,12.27161,94,97,10737.80,"Clb=3.3m/s t=-55.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:00,2020-05-09 17:18:00,49.44725,12.27343,96,100,10757.00,"Clb=3.8m/s t=-55.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:05,2020-05-09 17:18:05,49.44703,12.27524,96,99,10775.90,"Clb=3.1m/s t=-56.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:10,2020-05-09 17:18:10,49.44687,12.27706,94,97,10795.41,"Clb=4.5m/s t=-56.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:15,2020-05-09 17:18:15,49.44667,12.27884,94,102,10815.22,"Clb=3.2m/s t=-56.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:20,2020-05-09 17:18:20,49.44641,12.28061,94,102,10834.73,"Clb=4.8m/s t=-56.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:25,2020-05-09 17:18:25,49.44620,12.28237,93,99,10854.23,"Clb=3.1m/s t=-56.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:30,2020-05-09 17:18:30,49.44599,12.28411,93,102,10871.91,"Clb=3.0m/s t=-56.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:35,2020-05-09 17:18:35,49.44576,12.28585,93,100,10889.89,"Clb=3.9m/s t=-56.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:40,2020-05-09 17:18:40,49.44554,12.28759,89,101,10908.79,"Clb=4.1m/s t=-57.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:45,2020-05-09 17:18:45,49.44535,12.28926,89,99,10926.47,"Clb=4.4m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:50,2020-05-09 17:18:50,49.44512,12.29098,93,103,10946.59,"Clb=3.6m/s t=-57.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:18:55,2020-05-09 17:18:55,49.44485,12.29268,89,103,10966.70,"Clb=3.8m/s t=-57.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:00,2020-05-09 17:19:00,49.44460,12.29438,91,102,10983.77,"Clb=4.1m/s t=-57.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:05,2020-05-09 17:19:05,49.44437,12.29604,85,102,11003.28,"Clb=3.4m/s t=-57.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:10,2020-05-09 17:19:10,49.44413,12.29765,87,102,11022.79,"Clb=4.3m/s t=-57.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:15,2020-05-09 17:19:15,49.44389,12.29931,87,101,11041.08,"Clb=3.2m/s t=-57.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:20,2020-05-09 17:19:20,49.44366,12.30094,85,103,11060.28,"Clb=3.6m/s t=-58.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:25,2020-05-09 17:19:25,49.44342,12.30251,83,101,11079.48,"Clb=4.5m/s t=-58.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:30,2020-05-09 17:19:30,49.44323,12.30407,81,99,11099.29,"Clb=3.2m/s t=-58.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:35,2020-05-09 17:19:35,49.44307,12.30564,81,98,11119.71,"Clb=4.5m/s t=-58.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:40,2020-05-09 17:19:40,49.44294,12.30718,80,96,11139.22,"Clb=3.5m/s t=-58.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:45,2020-05-09 17:19:45,49.44284,12.30868,76,95,11158.42,"Clb=4.2m/s t=-58.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:50,2020-05-09 17:19:50,49.44277,12.31017,80,93,11179.45,"Clb=3.6m/s t=-57.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:19:55,2020-05-09 17:19:55,49.44272,12.31172,80,92,11199.57,"Clb=3.4m/s t=-57.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:00,2020-05-09 17:20:00,49.44268,12.31319,76,92,11220.60,"Clb=4.5m/s t=-57.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:05,2020-05-09 17:20:05,49.44259,12.31469,80,98,11240.72,"Clb=4.6m/s t=-57.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:10,2020-05-09 17:20:10,49.44243,12.31619,78,99,11262.06,"Clb=4.1m/s t=-57.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:15,2020-05-09 17:20:15,49.44233,12.31763,74,94,11281.87,"Clb=4.4m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:20,2020-05-09 17:20:20,49.44225,12.31910,80,96,11300.76,"Clb=4.6m/s t=-56.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:25,2020-05-09 17:20:25,49.44212,12.32067,78,96,11320.88,"Clb=4.8m/s t=-57.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:30,2020-05-09 17:20:30,49.44207,12.32210,72,92,11341.00,"Clb=3.5m/s t=-56.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:35,2020-05-09 17:20:35,49.44200,12.32352,78,95,11361.42,"Clb=3.1m/s t=-57.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:40,2020-05-09 17:20:40,49.44194,12.32498,74,94,11381.54,"Clb=4.1m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:45,2020-05-09 17:20:45,49.44187,12.32638,76,94,11402.57,"Clb=3.8m/s t=-57.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:50,2020-05-09 17:20:50,49.44181,12.32785,76,92,11423.60,"Clb=4.9m/s t=-57.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:20:55,2020-05-09 17:20:55,49.44179,12.32931,76,89,11443.72,"Clb=3.0m/s t=-57.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:00,2020-05-09 17:21:00,49.44181,12.33082,78,87,11463.83,"Clb=3.4m/s t=-57.7C 402.700 MHz Type=RS41-SGP Radiosonde http://bit.ly/2Bj4Sfk auto_rx v1.3.1"
2020-05-09 17:21:05,2020-05-09 17:21:05,49.44184,12.33234,78,87,11484.86,"Clb=4.5m/s t=-57.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:10,2020-05-09 17:21:10,49.44190,12.33389,81,86,11504.98,"Clb=3.9m/s t=-57.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:15,2020-05-09 17:21:15,49.44197,12.33550,85,86,11526.32,"Clb=3.8m/s t=-57.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:20,2020-05-09 17:21:20,49.44203,12.33717,89,87,11547.04,"Clb=4.8m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:25,2020-05-09 17:21:25,49.44209,12.33889,91,87,11568.99,"Clb=4.3m/s t=-57.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:30,2020-05-09 17:21:30,49.44214,12.34066,93,86,11590.93,"Clb=5.0m/s t=-57.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:35,2020-05-09 17:21:35,49.44222,12.34240,89,85,11611.05,"Clb=4.7m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:40,2020-05-09 17:21:40,49.44227,12.34407,85,88,11632.69,"Clb=3.7m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:45,2020-05-09 17:21:45,49.44230,12.34565,80,87,11653.11,"Clb=4.4m/s t=-57.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:50,2020-05-09 17:21:50,49.44235,12.34716,78,87,11675.36,"Clb=4.9m/s t=-56.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:21:55,2020-05-09 17:21:55,49.44239,12.34866,78,88,11697.00,"Clb=3.7m/s t=-56.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:00,2020-05-09 17:22:00,49.44243,12.35019,78,86,11718.04,"Clb=4.4m/s t=-56.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:05,2020-05-09 17:22:05,49.44246,12.35168,76,90,11739.98,"Clb=4.0m/s t=-56.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:10,2020-05-09 17:22:10,49.44246,12.35314,78,91,11760.71,"Clb=3.5m/s t=-56.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:15,2020-05-09 17:22:15,49.44245,12.35462,76,89,11782.65,"Clb=5.2m/s t=-56.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:20,2020-05-09 17:22:20,49.44246,12.35609,76,93,11806.43,"Clb=5.1m/s t=-56.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:25,2020-05-09 17:22:25,49.44241,12.35758,80,93,11827.46,"Clb=5.2m/s t=-56.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:30,2020-05-09 17:22:30,49.44232,12.35913,81,94,11849.71,"Clb=5.0m/s t=-56.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:35,2020-05-09 17:22:35,49.44222,12.36067,78,96,11870.44,"Clb=4.9m/s t=-56.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:40,2020-05-09 17:22:40,49.44212,12.36220,81,96,11890.86,"Clb=4.2m/s t=-56.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:45,2020-05-09 17:22:45,49.44201,12.36371,80,96,11911.89,"Clb=4.5m/s t=-56.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:50,2020-05-09 17:22:50,49.44186,12.36527,83,99,11932.92,"Clb=5.1m/s t=-56.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:22:55,2020-05-09 17:22:55,49.44171,12.36689,85,97,11954.26,"Clb=3.3m/s t=-57.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:00,2020-05-09 17:23:00,49.44153,12.36852,85,101,11974.37,"Clb=3.6m/s t=-57.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:05,2020-05-09 17:23:05,49.44129,12.37011,83,103,11994.49,"Clb=4.4m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:10,2020-05-09 17:23:10,49.44105,12.37164,80,102,12013.69,"Clb=3.8m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:15,2020-05-09 17:23:15,49.44083,12.37313,80,102,12033.50,"Clb=3.9m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:20,2020-05-09 17:23:20,49.44057,12.37464,81,105,12052.10,"Clb=3.5m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:25,2020-05-09 17:23:25,49.44033,12.37607,76,103,12070.38,"Clb=3.5m/s t=-57.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:30,2020-05-09 17:23:30,49.44008,12.37746,78,106,12088.98,"Clb=3.4m/s t=-57.1C 402.700 MHz Type=RS41-SGP Radiosonde http://bit.ly/2Bj4Sfk auto_rx v1.3.1"
2020-05-09 17:23:35,2020-05-09 17:23:35,49.43980,12.37890,76,107,12109.70,"Clb=3.6m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:40,2020-05-09 17:23:40,49.43952,12.38028,74,106,12129.82,"Clb=3.9m/s t=-57.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:45,2020-05-09 17:23:45,49.43926,12.38169,78,107,12150.24,"Clb=4.6m/s t=-57.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:50,2020-05-09 17:23:50,49.43892,12.38308,76,112,12168.84,"Clb=4.2m/s t=-57.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:23:55,2020-05-09 17:23:55,49.43856,12.38439,72,110,12187.43,"Clb=4.5m/s t=-57.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:00,2020-05-09 17:24:00,49.43826,12.38571,72,110,12206.33,"Clb=3.9m/s t=-57.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:05,2020-05-09 17:24:05,49.43792,12.38702,72,111,12225.83,"Clb=4.0m/s t=-57.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:10,2020-05-09 17:24:10,49.43760,12.38827,69,110,12246.86,"Clb=4.4m/s t=-57.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:15,2020-05-09 17:24:15,49.43733,12.38950,65,108,12266.68,"Clb=3.9m/s t=-57.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:20,2020-05-09 17:24:20,49.43709,12.39072,67,104,12288.32,"Clb=4.7m/s t=-57.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:25,2020-05-09 17:24:25,49.43689,12.39203,72,103,12308.43,"Clb=3.5m/s t=-57.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:30,2020-05-09 17:24:30,49.43666,12.39338,72,104,12329.16,"Clb=4.7m/s t=-56.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:35,2020-05-09 17:24:35,49.43645,12.39475,74,101,12349.28,"Clb=3.5m/s t=-56.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:40,2020-05-09 17:24:40,49.43628,12.39612,70,101,12370.00,"Clb=3.4m/s t=-56.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:45,2020-05-09 17:24:45,49.43610,12.39742,69,103,12389.21,"Clb=3.4m/s t=-56.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:50,2020-05-09 17:24:50,49.43588,12.39878,80,103,12410.85,"Clb=4.3m/s t=-56.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:24:55,2020-05-09 17:24:55,49.43569,12.40026,74,98,12432.18,"Clb=3.6m/s t=-55.9C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:00,2020-05-09 17:25:00,49.43557,12.40163,70,95,12452.30,"Clb=3.9m/s t=-55.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:05,2020-05-09 17:25:05,49.43548,12.40302,76,93,12472.42,"Clb=3.0m/s t=-54.8C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:10,2020-05-09 17:25:10,49.43544,12.40445,74,91,12493.14,"Clb=3.6m/s t=-273.0C 402.700 MHz Type=RS41 Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:15,2020-05-09 17:25:15,49.43539,12.40589,74,94,12515.39,"Clb=4.9m/s t=-54.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:20,2020-05-09 17:25:20,49.43536,12.40732,74,90,12535.20,"Clb=5.0m/s t=-273.0C 402.700 MHz Type=RS41 Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:25,2020-05-09 17:25:25,49.43534,12.40879,78,91,12556.54,"Clb=3.5m/s t=-54.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:30,2020-05-09 17:25:30,49.43536,12.41028,76,87,12577.88,"Clb=4.5m/s t=-54.8C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:35,2020-05-09 17:25:35,49.43540,12.41180,80,88,12599.52,"Clb=4.4m/s t=-54.9C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 17:25:40,2020-05-09 17:25:40,49.43546,12.41333,78,83,12621.77,"Clb=4.2m/s t=-273.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
