time,lasttime,lat,lng,speed,course,altitude,Clb,comment
2020-05-09 08:02:00,2020-05-09 08:02:00,48.78730,2.46185,43,78,9192.16,-4.3," t=-42.1C 400.996 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 08:02:30,2020-05-09 08:02:30,48.78710,2.46848,72,108,9061.09,-3.6," t=-41.2C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:03:00,2020-05-09 08:03:00,48.78657,2.47477,46,75,8926.98,-4.5," t=-39.9C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:03:30,2020-05-09 08:03:30,48.78651,2.48134,72,100,8795.92,-4.5," t=-39.1C 400.996 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 08:04:00,2020-05-09 08:04:00,48.78652,2.48744,44,68,8656.62,-4.5," t=-38.2C 400.996 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 08:04:30,2020-05-09 08:04:30,48.78662,2.49284,67,90,8536.53,-4.8," t=-37.1C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:05:00,2020-05-09 08:05:00,48.78621,2.49839,31,69,8394.50,-4.6," t=-36.0C 400.996 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 08:05:30,2020-05-09 08:05:30,48.78640,2.50383,63,98,8260.69,-4.3," t=-34.9C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:06:00,2020-05-09 08:06:00,48.78652,2.50919,30,86,8127.80,-4.8," t=-34.2C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:06:30,2020-05-09 08:06:30,48.78729,2.51450,63,64,7999.78,-4.1," t=-33.5C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:07:00,2020-05-09 08:07:00,48.78806,2.51981,50,99,7872.98,-4.4," t=-32.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:07:30,2020-05-09 08:07:30,48.78880,2.52464,30,55,7745.88,-4.4," t=-31.1C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:08:00,2020-05-09 08:08:00,48.78964,2.52946,57,68,7618.17,-4.3," t=-29.9C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:08:30,2020-05-09 08:08:30,48.78975,2.53121,44,56,7573.37,-4.3," t=-29.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:09:00,2020-05-09 08:09:00,48.79065,2.53929,37,55,7363.97,-4.3," t=-27.8C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:09:30,2020-05-09 08:09:30,48.79137,2.54418,57,73,7241.74,-4.1," t=-26.8C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:10:00,2020-05-09 08:10:00,48.79164,2.54650,54,90,7179.56,-4.0," t=-26.3C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:10:30,2020-05-09 08:10:30,48.79213,2.55298,22,81,6991.50,-4.3," t=-24.7C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:11:00,2020-05-09 08:11:00,48.79265,2.55723,48,63,6870.50,-4.2," t=-23.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:11:30,2020-05-09 08:11:30,48.79317,2.56159,50,92,6755.89,-3.9," t=-22.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:12:00,2020-05-09 08:12:00,48.79351,2.56568,28,113,6635.80,-3.8," t=-21.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:12:30,2020-05-09 08:12:30,48.79402,2.56940,33,51,6520.59,-4.0," t=-20.7C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:13:00,2020-05-09 08:13:00,48.79467,2.57350,50,67,6406.90,-3.7," t=-20.4C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:13:30,2020-05-09 08:13:30,48.79528,2.57724,39,98,6298.08,-3.7," t=-19.4C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:14:00,2020-05-09 08:14:00,48.79583,2.58032,9,71,6189.57,-3.5," t=-18.5C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:14:30,2020-05-09 08:14:30,48.79635,2.58321,35,51,6084.42,-3.7," t=-17.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:15:00,2020-05-09 08:15:05,48.79669,2.58658,43,100,5979.87,-3.4," t=-17.1C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:15:30,2020-05-09 08:15:30,48.79672,2.59020,22,115,5877.15,-3.6," t=-16.3C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:16:00,2020-05-09 08:16:00,48.79676,2.59388,30,61,5772.00,-3.6," t=-15.6C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:16:30,2020-05-09 08:16:30,48.79697,2.59740,43,77,5665.01,-3.7," t=-14.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:17:00,2020-05-09 08:17:00,48.79717,2.60067,31,111,5555.59,-3.7," t=-13.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:17:30,2020-05-09 08:17:30,48.79755,2.60374,15,56,5447.08,-3.7," t=-13.1C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:18:00,2020-05-09 08:18:00,48.79845,2.60695,43,50,5341.92,-3.4," t=-12.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:18:30,2020-05-09 08:18:30,48.79955,2.61022,43,78,5237.38,-3.6," t=-11.9C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:19:00,2020-05-09 08:19:00,48.80090,2.61312,15,51,5132.53,-3.5," t=-11.6C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:19:30,2020-05-09 08:19:30,48.80255,2.61521,37,19,5025.24,-3.5," t=-12.5C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:20:00,2020-05-09 08:20:00,48.80403,2.61660,35,38,4917.64,-3.4," t=-11.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:20:30,2020-05-09 08:20:30,48.80523,2.61773,22,75,4800.60,-4.5," t=-10.8C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:21:00,2020-05-09 08:21:00,48.80623,2.61913,13,96,4686.00,-3.4," t=-9.7C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:21:30,2020-05-09 08:21:30,48.80725,2.62038,0,45,4593.64,-2.8," t=-9.0C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:22:00,2020-05-09 08:22:00,48.80818,2.62114,13,319,4500.37,-3.0," t=-8.3C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:22:30,2020-05-09 08:22:30,48.80915,2.62142,26,350,4411.07,-2.9," t=-7.4C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:23:00,2020-05-09 08:23:00,48.81023,2.62188,28,15,4323.59,-2.9," t=-6.8C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:23:30,2020-05-09 08:23:30,48.81129,2.62247,26,44,4242.21,-2.8," t=-6.4C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:24:00,2020-05-09 08:24:00,48.81259,2.62333,30,50,4164.18,-2.5," t=-6.0C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:24:30,2020-05-09 08:24:30,48.81400,2.62435,26,56,4088.59,-2.9," t=-5.6C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:25:00,2020-05-09 08:25:00,48.81547,2.62534,24,57,4005.07,-2.6," t=-5.1C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:25:30,2020-05-09 08:25:30,48.81690,2.62633,24,60,3918.51,-2.9," t=-4.6C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:26:00,2020-05-09 08:26:00,48.81830,2.62727,30,52,3837.43,-2.8," t=-4.2C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:26:30,2020-05-09 08:26:30,48.81971,2.62853,20,68,3754.22,-2.7," t=-3.8C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:27:00,2020-05-09 08:27:00,48.82090,2.62972,19,78,3675.58,-2.7," t=-3.5C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:27:30,2020-05-09 08:27:30,48.82201,2.63077,15,78,3598.16,-2.7," t=-2.8C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:28:00,2020-05-09 08:28:00,48.82305,2.63161,4,61,3512.21,-2.9," t=-2.3C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:28:30,2020-05-09 08:28:30,48.82427,2.63242,4,359,3428.70,-2.7," t=-1.6C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:29:00,2020-05-09 08:29:00,48.82557,2.63323,17,339,3348.53,-2.6," t=-1.1C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:29:30,2020-05-09 08:29:30,48.82665,2.63412,4,44,3283.31,-2.9," t=-0.9C 400.999 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:30:00,2020-05-09 08:30:00,48.82798,2.63486,28,22,3183.94,-2.8," t=-0.4C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:30:30,2020-05-09 08:30:30,48.82910,2.63566,28,47,3100.12,-2.5," t=-0.1C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:31:00,2020-05-09 08:31:00,48.83027,2.63668,13,69,3017.22,-2.8," t=0.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:31:30,2020-05-09 08:31:30,48.83161,2.63778,7,31,2931.57,-2.8," t=0.4C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:32:00,2020-05-09 08:32:00,48.83226,2.63829,15,69,2894.99,-2.9," t=0.4C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:32:30,2020-05-09 08:32:30,48.83452,2.64002,33,31,2761.18,-2.9," t=2.0C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:33:00,2020-05-09 08:33:00,48.83572,2.64124,17,68,2675.23,-2.6," t=2.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:33:30,2020-05-09 08:33:30,48.83679,2.64161,9,298,2597.51,-2.2," t=2.9C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:34:00,2020-05-09 08:34:00,48.83793,2.64159,22,335,2514.30,-2.8," t=3.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:34:30,2020-05-09 08:34:30,48.83902,2.64194,24,18,2431.39,-2.7," t=3.9C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:35:00,2020-05-09 08:35:00,48.83994,2.64229,19,45,2346.96,-2.7," t=4.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:35:30,2020-05-09 08:35:30,48.84083,2.64225,6,75,2266.49,-2.6," t=4.7C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:36:00,2020-05-09 08:36:00,48.84167,2.64212,6,268,2184.50,-2.6," t=5.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:36:30,2020-05-09 08:36:30,48.84253,2.64192,15,312,2103.12,-2.7," t=5.7C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:37:00,2020-05-09 08:37:00,48.84363,2.64202,22,332,2023.57,-2.6," t=6.2C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:37:30,2020-05-09 08:37:30,48.84462,2.64214,24,344,1944.01,-2.7," t=6.7C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:38:00,2020-05-09 08:38:00,48.84563,2.64212,26,356,1859.89,-2.6," t=7.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:38:31,2020-05-09 08:38:31,48.84665,2.64214,22,1,1778.20,-2.8," t=7.8C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:39:00,2020-05-09 08:39:00,48.84755,2.64217,20,34,1695.60,-2.6," t=8.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:39:30,2020-05-09 08:39:30,48.84837,2.64216,20,35,1618.18,-2.6," t=8.8C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:40:00,2020-05-09 08:40:00,48.84930,2.64235,9,68,1534.97,-2.7," t=9.1C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:40:30,2020-05-09 08:40:30,48.84997,2.64254,6,157,1457.25,-2.5," t=9.6C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:41:00,2020-05-09 08:41:00,48.85025,2.64258,13,246,1379.22,-2.6," t=10.2C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:41:30,2020-05-09 08:41:30,48.85038,2.64254,13,271,1303.32,-2.7," t=10.7C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:42:00,2020-05-09 08:42:00,48.85031,2.64248,11,296,1228.34,-2.5," t=11.1C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:42:30,2020-05-09 08:42:30,48.85018,2.64240,13,312,1155.50,-2.3," t=11.7C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:43:00,2020-05-09 08:43:00,48.85024,2.64215,15,309,1081.74,-2.4," t=12.1C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:43:30,2020-05-09 08:43:30,48.85039,2.64185,15,308,1007.97,-2.3," t=12.4C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:44:00,2020-05-09 08:44:00,48.85059,2.64155,13,278,936.96,-2.3," t=13.0C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:44:30,2020-05-09 08:44:30,48.85096,2.64130,9,230,867.46,-2.3," t=13.6C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:45:00,2020-05-09 08:45:00,48.85139,2.64058,4,73,798.58,-2.4," t=14.5C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:45:30,2020-05-09 08:45:30,48.85169,2.63951,9,5,723.90,-2.5," t=15.0C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:46:00,2020-05-09 08:46:00,48.85191,2.63848,17,328,650.44,-2.4," t=15.4C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:46:30,2020-05-09 08:46:30,48.85210,2.63746,20,287,578.51,-2.4," t=15.9C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:47:00,2020-05-09 08:47:00,48.85242,2.63664,13,242,508.10,-2.3," t=16.5C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:47:30,2020-05-09 08:47:30,48.85288,2.63569,0,26,440.44,-2.2," t=16.7C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:48:00,2020-05-09 08:48:00,48.85347,2.63493,17,22,371.55,-2.3," t=16.8C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:48:31,2020-05-09 08:48:31,48.85398,2.63438,20,319,305.71,-2.4," t=16.6C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:49:00,2020-05-09 08:49:00,48.85469,2.63377,13,260,236.22,-2.3," t=17.1C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:49:30,2020-05-09 08:49:30,48.85485,2.63332,22,329,219.15,-2.4," t=17.3C 401.000 MHz Type=M10 Radiosonde auto_rx v1.3.0"
