time,lasttime,lat,lng,speed,course,altitude,Clb,comment
2020-05-09 11:20:18,2020-05-09 11:20:18,52.40767,20.95847,15,110,384.35,5.2," Type=RS41"
2020-05-09 11:20:24,2020-05-09 11:20:24,52.40768,20.95878,13,111,412.09,5.2," Type=RS41"
2020-05-09 11:20:31,2020-05-09 11:20:31,52.40768,20.95928,15,84,448.97,5.5," Type=RS41"
2020-05-09 11:20:36,2020-05-09 11:20:36,52.40769,20.95962,20,131,475.49,6.0," Type=RS41"
2020-05-09 11:20:45,2020-05-09 11:20:45,52.40755,20.96027,20,107,525.48,5.3," Type=RS41"
2020-05-09 11:20:50,2020-05-09 11:20:50,52.40736,20.96071,28,119,553.82,4.8," Type=RS41"
2020-05-09 11:20:55,2020-05-09 11:20:55,52.40723,20.96106,20,95,581.56,4.2," Type=RS41"
2020-05-09 11:21:00,2020-05-09 11:21:00,52.40714,20.96151,22,110,610.51,7.1," 404.50MHz Type=RS41"
2020-05-09 11:21:05,2020-05-09 11:21:05,52.40702,20.96186,20,101,640.69,5.3," 404.50MHz Type=RS41"
2020-05-09 11:21:10,2020-05-09 11:21:10,52.40692,20.96229,22,109,668.12,5.8," t=14.1C 404.50MHz Type=RS41"
2020-05-09 11:21:15,2020-05-09 11:21:15,52.40682,20.96261,17,109,702.26,7.3," t=13.7C 404.50MHz Type=RS41"
2020-05-09 11:21:20,2020-05-09 11:21:20,52.40673,20.96288,15,130,741.58,8.7," t=13.4C 404.50MHz Type=RS41"
2020-05-09 11:21:25,2020-05-09 11:21:25,52.40650,20.96335,31,109,776.02,5.7," t=13.1C 404.50MHz Type=RS41"
2020-05-09 11:21:30,2020-05-09 11:21:30,52.40635,20.96371,20,117,811.68,9.2," t=12.8C 404.50MHz Type=RS41"
2020-05-09 11:21:35,2020-05-09 11:21:35,52.40620,20.96416,24,131,847.34,5.7," t=12.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:21:40,2020-05-09 11:21:40,52.40616,20.96448,17,72,886.36,6.4," t=12.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:21:45,2020-05-09 11:21:45,52.40604,20.96466,15,134,920.19,8.2," t=11.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:21:50,2020-05-09 11:21:50,52.40588,20.96513,26,116,959.21,8.3," t=11.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:21:55,2020-05-09 11:21:55,52.40576,20.96553,24,104,994.87,7.8," t=11.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:00,2020-05-09 11:22:00,52.40575,20.96596,20,100,1028.09,5.7," t=10.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:05,2020-05-09 11:22:05,52.40561,20.96648,28,120,1061.62,5.7," t=10.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:10,2020-05-09 11:22:10,52.40538,20.96681,24,137,1097.89,9.7," t=10.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:15,2020-05-09 11:22:15,52.40523,20.96716,22,114,1130.81,4.7," t=9.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:20,2020-05-09 11:22:20,52.40505,20.96748,20,129,1158.24,5.5," t=9.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:25,2020-05-09 11:22:25,52.40493,20.96770,15,115,1188.11,7.2," t=9.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:31,2020-05-09 11:22:31,52.40471,20.96805,20,162,1220.11,4.5," t=8.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:36,2020-05-09 11:22:36,52.40452,20.96820,17,155,1246.02,5.1," t=8.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:41,2020-05-09 11:22:41,52.40437,20.96836,13,140,1274.67,5.8," t=8.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:46,2020-05-09 11:22:46,52.40426,20.96851,13,133,1304.24,7.1," t=7.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:51,2020-05-09 11:22:51,52.40413,20.96869,13,136,1332.59,5.8," t=7.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:22:57,2020-05-09 11:22:57,52.40390,20.96884,17,150,1365.50,5.3," t=7.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:02,2020-05-09 11:23:02,52.40370,20.96904,19,130,1395.37,6.5," t=7.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:07,2020-05-09 11:23:07,52.40360,20.96928,15,124,1424.33,6.8," t=6.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:12,2020-05-09 11:23:12,52.40351,20.96943,11,146,1452.07,5.6," t=6.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:17,2020-05-09 11:23:17,52.40334,20.96970,20,150,1483.77,5.3," t=6.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:22,2020-05-09 11:23:22,52.40321,20.96995,15,132,1509.67,5.0," t=5.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:27,2020-05-09 11:23:27,52.40312,20.97013,11,142,1539.54,5.4," t=5.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:32,2020-05-09 11:23:32,52.40299,20.97031,15,158,1567.59,5.6," t=5.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:37,2020-05-09 11:23:37,52.40277,20.97048,20,158,1596.24,6.5," t=5.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:42,2020-05-09 11:23:42,52.40257,20.97073,20,119,1622.76,5.8," p=832.8hPa t=0.0C FR= 1693 SV=02.02.15  Info na: http://radiosondy.fora.pl"
2020-05-09 11:23:47,2020-05-09 11:23:47,52.40241,20.97097,17,123,1653.84,6.1," t=4.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:52,2020-05-09 11:23:52,52.40226,20.97120,17,139,1684.32,7.6," t=4.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:23:57,2020-05-09 11:23:57,52.40208,20.97143,19,144,1714.20,6.8," t=4.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:02,2020-05-09 11:24:02,52.40186,20.97169,22,147,1744.37,5.9," t=4.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:07,2020-05-09 11:24:07,52.40162,20.97203,24,147,1773.94,5.1," t=5.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:12,2020-05-09 11:24:12,52.40142,20.97228,20,157,1805.94,7.0," t=5.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:17,2020-05-09 11:24:17,52.40123,20.97249,19,142,1837.64,6.2," t=4.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:22,2020-05-09 11:24:22,52.40107,20.97284,22,128,1863.24,7.0," t=4.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:27,2020-05-09 11:24:27,52.40094,20.97311,15,126,1890.37,5.1," t=4.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:32,2020-05-09 11:24:32,52.40085,20.97334,13,136,1919.94,7.5," t=4.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:37,2020-05-09 11:24:37,52.40080,20.97356,13,93,1946.45,6.2," t=3.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:42,2020-05-09 11:24:42,52.40071,20.97390,19,111,1976.02,8.0," t=3.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:47,2020-05-09 11:24:47,52.40065,20.97424,19,96,2005.58,7.2," t=3.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:52,2020-05-09 11:24:52,52.40061,20.97465,20,108,2033.93,6.0," t=3.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:24:57,2020-05-09 11:24:57,52.40050,20.97506,22,128,2065.02,4.1," t=2.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:02,2020-05-09 11:25:02,52.40036,20.97544,20,123,2096.41,6.9," t=2.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:07,2020-05-09 11:25:07,52.40026,20.97582,20,116,2127.50,5.5," t=2.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:12,2020-05-09 11:25:12,52.40020,20.97620,20,121,2158.29,7.4," t=2.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:17,2020-05-09 11:25:17,52.40008,20.97657,20,123,2188.77,7.3," p=777.3hPa t=0.0C FR= 1788 SV=02.02.15  Info na: http://radiosondy.fora.pl"
2020-05-09 11:25:22,2020-05-09 11:25:22,52.39996,20.97685,17,121,2218.94,6.2," t=1.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:27,2020-05-09 11:25:27,52.39990,20.97709,13,73,2254.30,6.9," t=1.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:32,2020-05-09 11:25:32,52.39990,20.97744,19,100,2284.48,4.4," t=0.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:37,2020-05-09 11:25:37,52.39989,20.97779,15,114,2316.48,7.1," t=0.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:42,2020-05-09 11:25:42,52.39984,20.97819,22,88,2344.83,6.5," t=0.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:47,2020-05-09 11:25:47,52.39982,20.97855,17,88,2378.35,6.7," t=0.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:52,2020-05-09 11:25:52,52.39978,20.97905,24,105,2409.75,5.1," t=-0.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:25:57,2020-05-09 11:25:57,52.39973,20.97948,22,117,2441.75,6.8," t=-0.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:02,2020-05-09 11:26:02,52.39959,20.97998,30,96,2468.27,6.7," t=-0.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:07,2020-05-09 11:26:07,52.39963,20.98066,33,94,2499.36,5.8," t=-0.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:12,2020-05-09 11:26:12,52.39962,20.98129,24,91,2528.01,6.2," p=745.5hPa t=0.0C FR= 1843 ST=RS41-SG  Info na: http://radiosondy.fora.pl"
2020-05-09 11:26:17,2020-05-09 11:26:17,52.39952,20.98189,30,105,2556.97,5.6," t=-0.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:22,2020-05-09 11:26:22,52.39938,20.98249,31,122,2585.31,5.2," t=-0.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:27,2020-05-09 11:26:27,52.39928,20.98305,30,104,2614.27,5.2," t=-0.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:32,2020-05-09 11:26:32,52.39919,20.98363,30,96,2644.14,6.6," t=-0.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:37,2020-05-09 11:26:37,52.39907,20.98439,39,106,2673.40,5.3," t=-0.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:42,2020-05-09 11:26:42,52.39897,20.98507,33,109,2703.88,6.4," p=729.4hPa t=0.0C FR= 1873  Info na: http://radiosondy.fora.pl"
2020-05-09 11:26:47,2020-05-09 11:26:47,52.39889,20.98571,33,107,2733.14,7.1," t=-1.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:26:52,2020-05-09 11:26:52,52.39877,20.98638,33,89,2763.32,5.9," p=724.1hPa t=0.0C FR= 1883  Info na: http://radiosondy.fora.pl"
2020-05-09 11:26:57,2020-05-09 11:26:57,52.39873,20.98713,37,93,2792.27,8.3," t=-1.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:02,2020-05-09 11:27:02,52.39872,20.98779,31,85,2821.53,6.8," t=-1.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:07,2020-05-09 11:27:07,52.39873,20.98846,33,99,2851.71,7.3," t=-2.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:12,2020-05-09 11:27:12,52.39870,20.98909,33,99,2880.97,6.2," p=713.5hPa t=0.0C FR= 1903 F=404.50  Info na: http://radiosondy.fora.pl"
2020-05-09 11:27:17,2020-05-09 11:27:17,52.39876,20.98970,31,67,2910.84,4.3," t=-2.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:22,2020-05-09 11:27:22,52.39884,20.99030,30,77,2936.75,5.2," t=-2.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:27,2020-05-09 11:27:27,52.39886,20.99102,35,95,2966.31,7.0," t=-2.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:32,2020-05-09 11:27:32,52.39889,20.99167,33,91,2994.66,5.3," t=-2.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:37,2020-05-09 11:27:37,52.39893,20.99227,28,70,3024.53,6.7," t=-3.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:42,2020-05-09 11:27:42,52.39890,20.99279,30,94,3054.10,6.7," p=698.3hPa t=0.0C FR= 1933 BK=On  Info na: http://radiosondy.fora.pl"
2020-05-09 11:27:47,2020-05-09 11:27:47,52.39883,20.99340,30,107,3081.83,5.4," t=-3.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:52,2020-05-09 11:27:52,52.39892,20.99404,35,68,3106.22,4.7," t=-3.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:27:57,2020-05-09 11:27:57,52.39899,20.99475,33,80,3134.26,6.9," t=-4.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:02,2020-05-09 11:28:02,52.39902,20.99534,30,100,3160.47,4.3," t=-4.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:07,2020-05-09 11:28:07,52.39902,20.99597,31,90,3186.68,7.1," t=-4.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:12,2020-05-09 11:28:12,52.39894,20.99664,31,96,3216.25,6.3," p=684.2hPa t=0.0C FR= 1963 SV=02.02.15  Info na: http://radiosondy.fora.pl"
2020-05-09 11:28:17,2020-05-09 11:28:17,52.39886,20.99716,24,104,3243.99,6.0," t=-4.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:22,2020-05-09 11:28:22,52.39881,20.99762,24,100,3271.72,5.4," t=-4.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:27,2020-05-09 11:28:27,52.39884,20.99818,28,83,3297.02,4.4," t=-4.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:32,2020-05-09 11:28:32,52.39882,20.99879,30,109,3324.76,6.3," t=-4.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:37,2020-05-09 11:28:37,52.39871,20.99935,28,99,3353.41,5.9," t=-4.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:42,2020-05-09 11:28:42,52.39871,20.99983,24,82,3382.06,7.0," p=670.1hPa t=0.0C FR= 1993  Info na: http://radiosondy.fora.pl"
2020-05-09 11:28:47,2020-05-09 11:28:47,52.39872,21.00035,26,82,3410.71,5.6," t=-4.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:28:52,2020-05-09 11:28:52,52.39867,21.00082,24,107,3439.97,6.4," p=665.2hPa t=0.0C FR= 2003  Info na: http://radiosondy.fora.pl"
2020-05-09 11:28:57,2020-05-09 11:28:57,52.39862,21.00123,20,85,3469.54,6.3," t=-5.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:02,2020-05-09 11:29:02,52.39863,21.00175,26,87,3501.54,7.1," t=-5.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:07,2020-05-09 11:29:07,52.39859,21.00239,31,99,3532.33,7.0," t=-5.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:12,2020-05-09 11:29:12,52.39847,21.00301,28,104,3562.81,7.0," p=654.9hPa t=0.0C FR= 2023 ST=RS41-SG  Info na: http://radiosondy.fora.pl"
2020-05-09 11:29:17,2020-05-09 11:29:17,52.39834,21.00364,31,110,3591.76,6.6," t=-5.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:22,2020-05-09 11:29:22,52.39817,21.00420,31,111,3621.33,5.5," t=-5.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:27,2020-05-09 11:29:27,52.39808,21.00467,24,113,3649.68,5.5," t=-6.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:32,2020-05-09 11:29:32,52.39803,21.00531,31,102,3679.24,4.6," t=-6.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:37,2020-05-09 11:29:37,52.39796,21.00612,41,102,3707.59,5.0," t=-6.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:42,2020-05-09 11:29:42,52.39775,21.00676,33,122,3734.41,7.5," p=640.8hPa t=0.0C FR= 2053  Info na: http://radiosondy.fora.pl"
2020-05-09 11:29:47,2020-05-09 11:29:47,52.39757,21.00732,31,124,3763.06,5.2," t=-6.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:52,2020-05-09 11:29:52,52.39742,21.00789,30,114,3794.76,5.5," t=-6.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:29:57,2020-05-09 11:29:57,52.39727,21.00846,30,124,3824.94,6.8," t=-7.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:02,2020-05-09 11:30:02,52.39704,21.00887,26,114,3852.06,6.7," t=-7.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:08,2020-05-09 11:30:08,52.39693,21.00964,33,107,3890.77,4.9," t=-7.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:13,2020-05-09 11:30:13,52.39672,21.01005,26,128,3916.07,4.8," t=-7.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:18,2020-05-09 11:30:18,52.39655,21.01068,35,124,3944.42,6.5," t=-8.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:23,2020-05-09 11:30:23,52.39634,21.01125,33,115,3975.20,6.8," t=-8.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:28,2020-05-09 11:30:28,52.39619,21.01194,37,103,4000.50,6.3," t=-8.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:33,2020-05-09 11:30:33,52.39599,21.01266,35,125,4033.42,7.7," p=616.8hPa t=0.0C FR= 2104  Info na: http://radiosondy.fora.pl"
2020-05-09 11:30:38,2020-05-09 11:30:38,52.39573,21.01322,37,122,4063.90,7.2," 404.50MHz Type=RS41 BK=On SV=02.02.15"
2020-05-09 11:30:44,2020-05-09 11:30:44,52.39548,21.01406,39,121,4102.30,5.0," t=-9.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:49,2020-05-09 11:30:49,52.39528,21.01478,39,122,4131.56,5.7," t=-9.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:54,2020-05-09 11:30:54,52.39506,21.01545,37,111,4160.82,6.3," t=-9.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:30:59,2020-05-09 11:30:59,52.39482,21.01619,41,114,4189.48,6.5," t=-9.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:04,2020-05-09 11:31:04,52.39465,21.01686,37,122,4219.65,5.6," t=-10.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:10,2020-05-09 11:31:10,52.39442,21.01774,39,114,4257.14,5.3," t=-10.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:15,2020-05-09 11:31:15,52.39430,21.01849,39,107,4287.62,5.5," t=-10.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:20,2020-05-09 11:31:20,52.39416,21.01921,37,105,4319.63,6.2," t=-10.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:25,2020-05-09 11:31:25,52.39397,21.01988,37,127,4352.85,6.9," t=-10.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:30,2020-05-09 11:31:30,52.39378,21.02045,31,111,4383.33,7.3," t=-10.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:35,2020-05-09 11:31:35,52.39361,21.02111,35,107,4413.20,5.0," t=-10.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:40,2020-05-09 11:31:40,52.39347,21.02181,37,114,4447.34,6.6," t=-10.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:45,2020-05-09 11:31:45,52.39328,21.02244,33,107,4479.65,6.1," t=-10.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:50,2020-05-09 11:31:50,52.39319,21.02309,33,112,4510.74,5.8," t=-11.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:31:55,2020-05-09 11:31:55,52.39303,21.02388,41,115,4547.31,7.4," t=-11.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:00,2020-05-09 11:32:00,52.39288,21.02454,33,116,4581.75,5.8," t=-11.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:05,2020-05-09 11:32:05,52.39277,21.02520,35,104,4613.45,5.2," t=-11.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:10,2020-05-09 11:32:10,52.39255,21.02582,35,125,4645.46,5.7," t=-11.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:15,2020-05-09 11:32:15,52.39249,21.02658,39,90,4678.38,3.2," t=-11.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:20,2020-05-09 11:32:20,52.39230,21.02732,43,129,4703.06,3.8," t=-11.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:25,2020-05-09 11:32:25,52.39201,21.02801,41,126,4732.93,8.1," t=-12.0C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:30,2020-05-09 11:32:30,52.39187,21.02862,33,100,4768.29,7.8," t=-12.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:35,2020-05-09 11:32:35,52.39181,21.02945,43,102,4799.08,5.7," t=-12.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:40,2020-05-09 11:32:40,52.39168,21.03017,35,96,4830.17,5.2," t=-12.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:45,2020-05-09 11:32:45,52.39161,21.03076,30,114,4860.95,7.1," t=-12.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:32:50,2020-05-09 11:32:50,52.39155,21.03136,35,99,4893.87,6.7," p=551.8hPa t=0.0C FR= 2241  Info na: http://radiosondy.fora.pl"
2020-05-09 11:32:55,2020-05-09 11:32:55,52.39153,21.03197,30,92,4926.48,5.9," t=-13.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:00,2020-05-09 11:33:00,52.39140,21.03264,35,102,4957.88,7.4," t=-13.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:05,2020-05-09 11:33:05,52.39136,21.03330,33,102,4990.19,6.2," t=-13.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:10,2020-05-09 11:33:10,52.39134,21.03392,31,101,5022.19,7.6," t=-14.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:15,2020-05-09 11:33:15,52.39124,21.03455,31,93,5053.28,5.8," t=-14.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:20,2020-05-09 11:33:20,52.39117,21.03506,26,104,5086.50,6.9," t=-14.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:25,2020-05-09 11:33:25,52.39112,21.03559,26,100,5123.38,7.9," t=-15.1C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:30,2020-05-09 11:33:30,52.39112,21.03610,26,105,5157.22,7.3," t=-15.3C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:35,2020-05-09 11:33:35,52.39101,21.03667,28,91,5194.71,8.8," t=-15.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:40,2020-05-09 11:33:40,52.39097,21.03723,28,109,5225.80,6.5," t=-15.8C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:45,2020-05-09 11:33:45,52.39098,21.03769,24,85,5255.97,6.5," t=-16.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:50,2020-05-09 11:33:50,52.39091,21.03844,37,104,5286.76,6.8," t=-16.5C 404.50MHz Type=RS41-SG"
2020-05-09 11:33:55,2020-05-09 11:33:55,52.39084,21.03909,33,108,5320.89,8.8," t=-16.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:34:00,2020-05-09 11:34:00,52.39068,21.03975,35,110,5359.60,3.9," t=-16.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:34:05,2020-05-09 11:34:05,52.39060,21.04043,33,117,5391.30,7.9," t=-17.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:34:10,2020-05-09 11:34:10,52.39041,21.04097,31,100,5428.18,8.5," t=-17.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:34:15,2020-05-09 11:34:15,52.39040,21.04161,30,103,5461.71,7.3," t=-17.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:34:20,2020-05-09 11:34:20,52.39030,21.04198,28,113,5495.54,7.6," p=509.7hPa t=0.0C FR= 2331  Info na: http://radiosondy.fora.pl"
2020-05-09 11:34:25,2020-05-09 11:34:25,52.39016,21.04262,33,95,5528.77,7.4," Type=RS41 Szczegoly na http://radiosondy.info"
2020-05-09 11:34:32,2020-05-09 11:34:32,52.39000,21.04350,33,108,5570.22,6.4," p=504.6hPa t=0.0C FR= 2343 BK=On  Info na: http://radiosondy.fora.pl"
2020-05-09 11:34:38,2020-05-09 11:34:38,52.38986,21.04424,30,122,5611.06,6.1," 404.50MHz Type=RS41 BK=On SV=02.02.15"
2020-05-09 11:34:43,2020-05-09 11:34:43,52.38973,21.04491,26,97,5641.85,6.7," p=499.8hPa t=0.0C FR= 2354 ST=RS41-SG  Info na: http://radiosondy.fora.pl"
2020-05-09 11:34:48,2020-05-09 11:34:48,52.38963,21.04559,35,101,5674.77,6.6," 404.50MHz Type=RS41 BK=On SV=02.02.15"
2020-05-09 11:34:54,2020-05-09 11:34:54,52.38942,21.04639,37,112,5714.70,9.3," p=495.0hPa t=0.0C FR= 2365 F=404.50  Info na: http://radiosondy.fora.pl"
2020-05-09 11:35:00,2020-05-09 11:35:00,52.38929,21.04712,30,96,5754.62,7.2," t=-19.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:35:05,2020-05-09 11:35:05,52.38922,21.04784,39,115,5786.32,6.1," t=-19.6C 404.50MHz Type=RS41-SG"
2020-05-09 11:35:10,2020-05-09 11:35:10,52.38901,21.04848,35,114,5819.55,7.7," t=-19.9C 404.50MHz Type=RS41-SG"
2020-05-09 11:35:16,2020-05-09 11:35:16,52.38879,21.04923,33,106,5862.22,5.3," t=-20.0C 404.50MHz Type=RS41 BK=On SV=02.02.15"
2020-05-09 11:35:22,2020-05-09 11:35:22,52.38864,21.04996,31,95,5901.23,7.0," p=482.8hPa t=0.0C FR= 2393 F=404.50  Info na: http://radiosondy.fora.pl"
2020-05-09 11:35:28,2020-05-09 11:35:28,52.38844,21.05103,41,116,5939.64,7.0," 404.50MHz Type=RS41 BK=On SV=02.02.15"
2020-05-09 11:35:34,2020-05-09 11:35:34,52.38826,21.05199,41,108,5979.57,7.6," p=477.7hPa t=0.0C FR= 2405  Info na: http://radiosondy.fora.pl"
2020-05-09 11:35:40,2020-05-09 11:35:40,52.38805,21.05282,37,120,6019.80,6.4," t=-20.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:35:45,2020-05-09 11:35:45,52.38788,21.05356,35,112,6055.77,5.0," p=472.9hPa t=0.0C FR= 2416 F=404.50  Info na: http://radiosondy.fora.pl"
2020-05-09 11:35:50,2020-05-09 11:35:50,52.38777,21.05434,39,117,6089.90,7.2," t=-21.2C 404.50MHz Type=RS41-SG"
2020-05-09 11:35:55,2020-05-09 11:35:55,52.38755,21.05514,43,114,6128.92,8.2," t=-21.4C 404.50MHz Type=RS41-SG"
2020-05-09 11:36:00,2020-05-09 11:36:00,52.38739,21.05590,39,109,6164.58,5.8," t=-21.7C 404.50MHz Type=RS41-SG"
2020-05-09 11:36:05,2020-05-09 11:36:05,52.38724,21.05665,39,107,6200.55,8.7," t=-21.9C 404.50MHz Type=RS41-SG"
